container_id,arrival_time,flow_type,teu_size,crane_start,crane_end,yard_entry_time,pickup_request_time,scanner_queue_len_at_pickup,loader_queue_len_at_pickup,yard_exit_time,yard_to_scan_queue_enter,yard_to_scan_start,occupancy_at_yard_to_scan,yard_to_scan_end,scan_queue_enter,scan_start,scan_end,ready_time,gate_in_queue_enter,gate_in_start,gate_in_end,pickup_time,yard_to_truck_queue_enter,yard_to_truck_start,yard_to_truck_end,occupancy_at_yard_to_truck,loading_queue_enter,loading_start,loading_end,gate_queue_enter,gate_start,gate_out_exit_time,exit_time,total_time,yard_dwell,dwell_terminal,scan_wait,yard_to_scan_wait,yard_to_truck_wait,ready_to_pickup_wait,loading_wait,gate_wait,pre_pickup_wait,yard_equipment_wait,dwell_terminal_days,pre_pickup_wait_hours
S21,118.78138225656147,TRANSSHIP,1,118.78138225656147,120.78138225656147,120.78138225656147,138.27303792237177,3.0,0.0,138.27303792237177,,,,,,,,,,,,,138.27303792237177,138.27303792237177,142.08389693043938,0.124,142.08389693043938,142.08389693043938,153.33074888744508,,,,153.33074888744508,34.54936663088361,17.4916556658103,32.54936663088361,,,0.0,,0.0,,17.4916556658103,0.0,0.02260372682700251,0.2915275944301717
E5,65.53942343506601,EXPORT,2,,,66.63472424583757,150.54751796864883,,,150.54751796864883,,,,,,,,,65.53942343506601,65.53942343506601,66.63472424583757,,150.54751796864883,150.54751796864883,154.51029618178796,0.128,154.51029618178796,154.51029618178796,164.45812678290045,,,,164.45812678290045,98.91870334783444,83.91279372281126,97.82340253706288,,,0.0,,0.0,,83.91279372281126,0.0,0.06793291842851588,1.3985465620468542
S9,59.830222415226,IMPORT,2,59.830222415226,61.830222415226,61.830222415226,88.93145135378359,0.0,0.0,88.93145135378359,88.93145135378359,88.93145135378359,0.088,92.37587618285748,92.37587618285748,105.37205084301613,110.37205084301613,110.37205084301613,159.06505630891522,159.06505630891522,160.30689314334418,160.30689314334418,160.30689314334418,160.30689314334418,162.72046330760716,0.132,162.72046330760716,162.72046330760716,175.18439618764643,175.18439618764643,175.18439618764643,176.03938249904334,176.03938249904334,116.20916008381735,27.10122893855759,114.20916008381735,12.996174660158644,0.0,0.0,49.93484230032806,0.0,0.0,27.10122893855759,0.0,0.07931191672487316,0.45168714897595985
E7,120.79332843090619,EXPORT,1,,,121.838177021436,164.25315773124225,,,164.25315773124225,,,,,,,,,120.79332843090619,120.79332843090619,121.838177021436,,164.25315773124225,164.25315773124225,167.19306625082106,0.132,167.19306625082106,167.19306625082106,177.90936812763246,,,,177.90936812763246,57.116039696726276,42.41498070980626,56.071191106196466,,,0.0,,0.0,,42.41498070980626,0.0,0.03893832715708088,0.7069163451634376
E4,53.66283929598954,EXPORT,2,,,54.67658559750776,165.5919131611857,,,165.5919131611857,,,,,,,,,53.66283929598954,53.66283929598954,54.67658559750776,,165.5919131611857,165.5919131611857,169.450879559265,0.132,169.450879559265,169.450879559265,180.72771873654202,,,,180.72771873654202,127.06487944055247,110.91532756367792,126.05113313903425,,,0.0,,0.0,,110.91532756367792,0.0,0.08753550912432934,1.8485887927279654
E8,131.1447406295427,EXPORT,1,,,132.15196342270968,170.21956875601893,,,170.21956875601893,,,,,,,,,131.1447406295427,131.1447406295427,132.15196342270968,,170.21956875601893,170.21956875601893,174.20079419148715,0.124,174.20079419148715,175.18439618764643,185.65325757372284,,,,185.65325757372284,54.508516944180144,38.067605333309245,53.501294151013155,,,0.0,,0.9836019961592797,,38.067605333309245,0.0,0.037153676493759134,0.6344600888884874
E10,157.69351584650116,EXPORT,2,,,158.91313463620858,180.90435700894906,,,180.90435700894906,,,,,,,,,157.69351584650116,157.69351584650116,158.91313463620858,,180.90435700894906,180.90435700894906,184.35318025316403,0.128,184.35318025316403,184.35318025316403,195.08971845616566,,,,195.08971845616566,37.3962026096645,21.99122237274048,36.176583819957074,,,0.0,,0.0,,21.99122237274048,0.0,0.02512262765274797,0.366520372879008
S30,181.11722321491322,TRANSSHIP,1,181.11722321491322,183.11722321491322,183.11722321491322,201.1023218610767,0.0,0.0,201.1023218610767,,,,,,,,,,,,,201.1023218610767,201.1023218610767,204.42294554408127,0.136,204.42294554408127,204.42294554408127,214.5594150086976,,,,214.5594150086976,33.44219179378439,17.985098646163465,31.44219179378439,,,0.0,,0.0,,17.985098646163465,0.0,0.02183485541235027,0.2997516441027244
E11,167.8636814173749,EXPORT,1,,,169.1257333081306,217.99675748889223,,,217.99675748889223,,,,,,,,,167.8636814173749,167.8636814173749,169.1257333081306,,217.99675748889223,217.99675748889223,220.945301589146,0.164,220.945301589146,220.945301589146,233.81670611793206,,,,233.81670611793206,65.95302470055717,48.87102418076162,64.69097280980145,,,0.0,,0.0,,48.87102418076162,0.0,0.04492428667347323,0.8145170696793603
S6,52.844056209464604,IMPORT,2,52.844056209464604,54.844056209464604,54.844056209464604,124.59784920202208,2.0,0.0,124.59784920202208,124.59784920202208,124.59784920202208,0.104,128.15882041963292,128.15882041963292,140.37205084301613,145.37205084301613,145.37205084301613,223.82976335755154,223.82976335755154,225.07031426104817,225.07031426104817,225.07031426104817,225.07031426104817,228.92735584964245,0.172,228.92735584964245,228.92735584964245,241.71284299868807,241.71284299868807,241.71284299868807,242.4329616307037,242.4329616307037,189.58890542123908,69.75379299255746,187.58890542123908,12.213230423383209,0.0,0.0,79.69826341803204,0.0,0.0,69.75379299255746,0.0,0.13027007320919382,1.1625632165426245
S25,139.25567056357062,IMPORT,2,139.25567056357062,141.25567056357062,141.25567056357062,184.47964768205114,0.0,0.0,184.47964768205114,184.47964768205114,184.47964768205114,0.124,187.5425625970135,187.5425625970135,187.5425625970135,192.5425625970135,192.5425625970135,232.82492788365624,232.82492788365624,234.1632118610031,234.1632118610031,234.1632118610031,234.1632118610031,237.13302222466714,0.176,237.13302222466714,237.13302222466714,244.8009090558464,244.8009090558464,244.8009090558464,245.76572190197143,245.76572190197143,106.51005133840081,43.22397711848052,104.51005133840081,0.0,0.0,0.0,41.620649263989606,0.0,0.0,43.22397711848052,0.0,0.07257642454055611,0.7203996186413419
E6,116.21770787839104,EXPORT,1,,,117.35273661660891,230.29016876455125,,,230.29016876455125,,,,,,,,,116.21770787839104,116.21770787839104,117.35273661660891,,230.29016876455125,230.29016876455125,234.06649497173933,0.18,234.06649497173933,234.06649497173933,246.3284073779785,,,,246.3284073779785,130.11069949958744,112.93743214794235,128.9756707613696,,,0.0,,0.0,,112.93743214794235,0.0,0.08956643802872889,1.8822905357990392
S36,224.94598150468647,TRANSSHIP,1,224.94598150468647,226.94598150468647,226.94598150468647,244.3914887649334,0.0,0.0,244.3914887649334,,,,,,,,,,,,,244.3914887649334,244.3914887649334,248.3147959389448,0.192,248.3147959389448,248.3147959389448,261.18890435747267,,,,261.18890435747267,36.242922852786194,17.445507260246927,34.242922852786194,,,0.0,,0.0,,17.445507260246927,0.0,0.02377980753665708,0.2907584543374488
E9,136.47528465276307,EXPORT,2,,,137.62279747228064,249.79108190032503,,,249.79108190032503,,,,,,,,,136.47528465276307,136.47528465276307,137.62279747228064,,249.79108190032503,249.79108190032503,253.37359714847045,0.196,253.37359714847045,253.37359714847045,261.331779082589,,,,261.331779082589,124.85649442982591,112.16828442804439,123.70898161030834,,,0.0,,0.0,,112.16828442804439,0.0,0.08590901500715857,1.8694714071340732
S39,227.29935212366564,TRANSSHIP,1,227.75388537892752,229.75388537892752,229.75388537892752,247.52424379940086,0.0,0.0,247.52424379940086,,,,,,,,,,,,,247.52424379940086,247.52424379940086,250.55042619396875,0.196,250.55042619396875,250.55042619396875,263.0378688187173,,,,263.0378688187173,35.73851669505166,17.770358420473343,33.28398343978978,,,0.0,,0.0,,17.770358420473343,0.0,0.0231138773887429,0.29617264034122237
E13,204.89318532252787,EXPORT,2,,,205.79158529772218,249.92273805602068,,,249.92273805602068,,,,,,,,,204.89318532252787,204.89318532252787,205.79158529772218,,249.92273805602068,249.92273805602068,253.76285016309248,0.196,253.76285016309248,261.18890435747267,270.8765024546714,,,,270.8765024546714,65.98331713214355,44.1311527582985,65.08491715694925,,,0.0,,7.426054194380185,,44.1311527582985,0.0,0.04519785913677031,0.7355192126383083
E15,213.50865764292612,EXPORT,2,,,214.71019886579728,253.3029940770116,,,253.3029940770116,,,,,,,,,213.50865764292612,213.50865764292612,214.71019886579728,,253.3029940770116,253.37359714847045,256.98183101326305,0.184,256.98183101326305,261.331779082589,273.86899351907823,,,,273.86899351907823,60.36033587615211,38.59279521121431,59.15879465328095,,,0.07060307145886213,,4.349948069325933,,38.59279521121431,0.07060307145886213,0.04108249628700066,0.6432132535202385
S33,213.8887334801368,TRANSSHIP,2,213.8887334801368,215.8887334801368,215.8887334801368,266.48928898778746,3.0,0.0,266.48928898778746,,,,,,,,,,,,,266.48928898778746,266.48928898778746,269.77108097992806,0.2,269.77108097992806,269.77108097992806,282.6126989353293,,,,282.6126989353293,68.72396545519251,50.600555507650654,66.72396545519251,,,0.0,,0.0,,50.600555507650654,0.0,0.04633608712166147,0.8433425917941776
