container_id,arrival_time,flow_type,teu_size,crane_start,crane_end,yard_entry_time,pickup_request_time,scanner_queue_len_at_pickup,loader_queue_len_at_pickup,yard_exit_time,yard_to_scan_queue_enter,yard_to_scan_start,occupancy_at_yard_to_scan,yard_to_scan_end,scan_queue_enter,scan_start,scan_end,ready_time,gate_in_queue_enter,gate_in_start,gate_in_end,pickup_time,yard_to_truck_queue_enter,yard_to_truck_start,yard_to_truck_end,occupancy_at_yard_to_truck,loading_queue_enter,loading_start,loading_end,gate_queue_enter,gate_start,gate_out_exit_time,exit_time,total_time,yard_dwell,dwell_terminal,scan_wait,yard_to_scan_wait,yard_to_truck_wait,ready_to_pickup_wait,loading_wait,gate_wait,pre_pickup_wait,yard_equipment_wait,dwell_terminal_days,pre_pickup_wait_hours
E13,164.67890346068592,EXPORT,1,,,165.78710910664506,206.95011447128962,,,206.95011447128962,,,,,,,,,164.67890346068592,164.67890346068592,165.78710910664506,,206.95011447128962,206.95011447128962,210.82287784416505,0.212,210.82287784416505,219.05671376941,231.6327511542899,,,,231.6327511542899,66.95384769360399,41.16300536464456,65.84564204764484,,,0.0,,8.23383592524496,,41.16300536464456,0.0,0.04572614031086448,0.6860500894107427
E10,115.54835382921745,EXPORT,1,,,117.18304975573753,212.5544456956763,,,212.5544456956763,,,,,,,,,115.54835382921745,115.92297444662773,117.18304975573753,,212.5544456956763,212.5544456956763,216.31855520942705,0.212,216.31855520942705,230.9652390264673,239.359011074885,,,,239.359011074885,123.81065724566754,95.37139593993876,122.17596131914746,,,0.0,,14.646683817040241,,95.37139593993876,0.0,0.08484441758274129,1.5895232656656462
S41,191.67635125841073,TRANSSHIP,2,191.67635125841073,193.67635125841073,193.67635125841073,214.86886064977367,0.0,2.0,214.86886064977367,,,,,,,,,,,,,214.86886064977367,214.86886064977367,217.9333785268141,0.212,217.9333785268141,231.6327511542899,242.6999856683966,,,,242.6999856683966,51.023634409985874,21.192509391362933,49.023634409985874,,,0.0,,13.69937262747581,,21.192509391362933,0.0,0.03404419056249019,0.35320848985604886
E12,157.1192786967837,EXPORT,2,,,157.88218371021577,222.1534252952777,,,222.1534252952777,,,,,,,,,157.1192786967837,157.1192786967837,157.88218371021577,,222.1534252952777,222.1534252952777,226.04314812413412,0.216,226.04314812413412,239.359011074885,247.4782828374948,,,,247.4782828374948,90.35900414071108,64.27124158506194,89.59609912727902,,,0.0,,13.31586295075087,,64.27124158506194,0.0,0.06221951328283265,1.0711873597510324
S45,203.0724645757859,TRANSSHIP,2,203.0724645757859,205.0724645757859,205.0724645757859,224.83914162255954,2.0,2.0,224.83914162255954,,,,,,,,,,,,,224.83914162255954,224.83914162255954,227.56050471370034,0.216,227.56050471370034,242.6999856683966,248.82930382377384,,,,248.82930382377384,45.756839247987955,19.76667704677365,43.756839247987955,,,0.0,,15.139480954696268,,19.76667704677365,0.0,0.030386693922213857,0.3294446174462275
S49,215.2441592618119,TRANSSHIP,2,215.2441592618119,217.2441592618119,217.2441592618119,233.1749696869948,3.0,2.0,233.1749696869948,,,,,,,,,,,,,233.1749696869948,233.1749696869948,236.7724501981835,0.204,236.7724501981835,247.4782828374948,256.65058178025396,,,,256.65058178025396,41.40642251844207,15.930810425182926,39.40642251844207,,,0.0,,10.705832639311296,,15.930810425182926,0.0,0.02736557119336255,0.2655135070863821
S47,204.23265181379423,TRANSSHIP,1,205.0724645757859,207.0724645757859,207.0724645757859,234.06957054877233,3.0,2.0,234.06957054877233,,,,,,,,,,,,,234.06957054877233,234.06957054877233,237.69184977939304,0.208,237.69184977939304,248.82930382377384,261.4592860773672,,,,261.4592860773672,57.226634263572976,26.997105972986446,54.38682150158132,,,0.0,,11.137454044380803,,26.997105972986446,0.0,0.037768626042764805,0.4499517662164408
E11,128.81408600695565,EXPORT,2,,,130.16033713559472,239.3136000650241,,,239.3136000650241,,,,,,,,,128.81408600695565,128.81408600695565,130.16033713559472,,239.3136000650241,239.3136000650241,242.28308871190174,0.196,242.28308871190174,256.65058178025396,269.164344403654,,,,269.164344403654,140.35025839669837,109.15326292942939,139.0040072680593,,,0.0,,14.367493068352218,,109.15326292942939,0.0,0.09653056060281896,1.8192210488238232
E17,207.7802764642186,EXPORT,2,,,210.07271392211908,249.94525967037657,,,249.94525967037657,,,,,,,,,207.7802764642186,208.99518586864696,210.07271392211908,,249.94525967037657,249.94525967037657,253.7426717527019,0.196,253.7426717527019,261.4592860773672,273.7638276331765,,,,273.7638276331765,65.98355116895792,39.872545748257494,63.691113711057426,,,0.0,,7.716614324665301,,39.872545748257494,0.0,0.04422994007712321,0.6645424291376248
S6,52.844056209464604,IMPORT,2,52.844056209464604,54.844056209464604,54.844056209464604,124.59784920202208,0.0,2.0,124.59784920202208,124.59784920202208,124.59784920202208,0.116,127.73316239686419,127.73316239686419,127.73316239686419,132.7331623968642,132.7331623968642,262.4280623365232,262.4280623365232,263.3035574053557,263.3035574053557,263.3035574053557,263.3035574053557,266.41770725517364,0.196,266.41770725517364,269.164344403654,280.30187535211536,280.30187535211536,280.30187535211536,281.0810697258707,281.0810697258707,228.23701351640608,69.75379299255746,226.23701351640608,0.0,0.0,0.0,130.57039500849152,2.7466371484803744,0.0,69.75379299255746,0.0,0.15710903716417088,1.1625632165426245
E18,220.26227030864183,EXPORT,2,,,221.62825818680594,268.67329214927594,,,268.67329214927594,,,,,,,,,220.26227030864183,220.26227030864183,221.62825818680594,,268.67329214927594,268.67329214927594,272.08395723717064,0.196,272.08395723717064,273.7638276331765,284.8310550827385,,,,284.8310550827385,64.56878477409666,47.04503396247,63.20279689593255,,,0.0,,1.6798703960058674,,47.04503396247,0.0,0.04389083117773094,0.7840838993745
S56,269.0434400069546,TRANSSHIP,1,269.0434400069546,271.0434400069546,271.0434400069546,284.06542078496227,1.0,0.0,284.06542078496227,,,,,,,,,,,,,284.06542078496227,284.06542078496227,287.09146904592365,0.224,287.09146904592365,287.09146904592365,298.7234541855712,,,,298.7234541855712,29.680014178616602,13.021980778007674,27.680014178616602,,,0.0,,0.0,,13.021980778007674,0.0,0.019222232068483752,0.21703301296679456
S51,240.36441265954082,TRANSSHIP,1,240.36441265954082,242.36441265954082,242.36441265954082,288.9796246185067,1.0,0.0,288.9796246185067,,,,,,,,,,,,,288.9796246185067,288.9796246185067,292.4625175321909,0.224,292.4625175321909,292.4625175321909,303.8318605563382,,,,303.8318605563382,63.46744789679738,46.61521195896589,61.46744789679738,,,0.0,,0.0,,46.61521195896589,0.0,0.042685727706109296,0.7769201993160981
E16,207.74077304557906,EXPORT,1,,,208.99518586864696,289.9961300402242,,,289.9961300402242,,,,,,,,,207.74077304557906,207.74077304557906,208.99518586864696,,289.9961300402242,289.9961300402242,293.9874384464093,0.224,293.9874384464093,298.7234541855712,310.3000786453636,,,,310.3000786453636,102.55930559978455,81.00094417157726,101.30489277671666,,,0.0,,4.736015739161871,,81.00094417157726,0.0,0.070350619983831,1.3500157361929543
S12,64.5742466636501,IMPORT,2,64.5742466636501,66.5742466636501,66.5742466636501,128.10578388421493,0.0,1.0,128.10578388421493,128.10578388421493,128.10578388421493,0.12,131.6177641829563,131.6177641829563,132.7331623968642,137.7331623968642,137.7331623968642,293.8032548597702,293.8032548597702,295.00427884883584,295.00427884883584,295.00427884883584,295.00427884883584,298.8238147903933,0.22,298.8238147903933,303.8318605563382,314.68570712805257,314.68570712805257,314.68570712805257,315.6871410575866,315.6871410575866,251.11289439393647,61.53153722056483,249.11289439393647,1.1153982139078948,0.0,0.0,157.27111645197164,5.008045765944871,0.0,61.53153722056483,0.0,0.17299506555134478,1.0255256203427472
E19,225.72166633359205,EXPORT,1,,,226.84581746438664,302.2174788473633,,,302.2174788473633,,,,,,,,,225.72166633359205,225.72166633359205,226.84581746438664,,302.2174788473633,302.2174788473633,305.7177110887942,0.216,305.7177110887942,310.3000786453636,322.1494492579659,,,,322.1494492579659,96.42778292437384,75.37166138297664,95.30363179357926,,,0.0,,4.582367556569409,,75.37166138297664,0.0,0.06618307763443004,1.256194356382944
E15,202.98184156469532,EXPORT,1,,,204.25006630055952,310.2098419553897,,,310.2098419553897,,,,,,,,,202.98184156469532,202.98184156469532,204.25006630055952,,310.2098419553897,310.2098419553897,313.63319050609357,0.228,313.63319050609357,314.68570712805257,327.3949022603927,,,,327.3949022603927,124.4130606956974,105.9597756548302,123.14483595983319,,,0.0,,1.0525166219590005,,105.9597756548302,0.0,0.0855172471943286,1.7659962609138367
